,alert_type,timestamp,src_ip,src_port,dst_ip,dst_port,infected_host,scanned_host,alert_type_2,timestamp_2,src_ip_2,src_port_2,dst_ip_2,dst_port_2,infected_host_2,scanned_host_2,score,APT
347,2.0,247263.0,227.0,59690.0,8022.0,80.0,227.0,0.0,5.0,651929.0,227.0,54017.0,9184.0,443.0,227.0,0.0,1.0,0.0
348,2.0,247906.0,208.0,64182.0,8076.0,80.0,328.0,0.0,4.0,745144.0,328.0,50325.0,6578.0,443.0,328.0,0.0,1.0,0.0
349,2.0,248027.0,372.0,61559.0,319.0,80.0,372.0,0.0,4.0,682735.0,372.0,63945.0,1051.0,443.0,372.0,0.0,3.0,1.0
350,2.0,248166.0,229.0,65323.0,4561.0,80.0,229.0,0.0,6.0,396414.0,229.0,50264.0,5724.0,53.0,229.0,0.0,2.0,0.0
351,2.0,249548.0,272.0,63890.0,8189.0,80.0,272.0,0.0,5.0,854649.0,272.0,61174.0,199.0,443.0,272.0,0.0,1.0,0.0
352,2.0,251885.0,144.0,51506.0,288.0,80.0,144.0,0.0,4.0,436172.0,144.0,64194.0,1074.0,443.0,144.0,0.0,1.0,0.0
353,1.0,252328.0,480.0,57896.0,8604.0,80.0,480.0,0.0,4.0,873309.0,480.0,56708.0,1067.0,56629.0,480.0,0.0,3.0,1.0
354,2.0,254400.0,83.0,57278.0,6700.0,80.0,204.0,0.0,4.0,500507.0,204.0,61653.0,5980.0,51864.0,204.0,0.0,2.0,0.0
355,2.0,256320.0,500.0,52590.0,8600.0,31374.0,500.0,0.0,6.0,743301.0,500.0,65092.0,178.0,53.0,500.0,0.0,3.0,1.0
356,1.0,256580.0,442.0,64044.0,7673.0,14543.0,442.0,0.0,5.0,586133.0,442.0,56486.0,5831.0,443.0,442.0,0.0,1.0,0.0
357,1.0,258444.0,399.0,57078.0,2815.0,80.0,399.0,0.0,4.0,407107.0,399.0,60900.0,4807.0,7261.0,399.0,0.0,1.0,0.0
358,3.0,258652.0,98.0,57855.0,199.0,53.0,98.0,0.0,6.0,648574.0,98.0,62698.0,271.0,53.0,98.0,0.0,1.0,0.0
359,3.0,261662.0,112.0,50968.0,456.0,53.0,112.0,0.0,5.0,974120.0,112.0,51360.0,2156.0,443.0,112.0,0.0,1.0,0.0
360,2.0,262097.0,444.0,58985.0,3167.0,80.0,444.0,0.0,5.0,1212037.0,444.0,65081.0,7486.0,443.0,444.0,0.0,1.0,0.0
361,2.0,262570.0,106.0,56472.0,233.0,80.0,106.0,0.0,6.0,349793.0,68.0,53113.0,5669.0,53.0,106.0,0.0,2.0,0.0
362,3.0,263128.0,232.0,60478.0,5120.0,53.0,232.0,0.0,6.0,471643.0,232.0,60485.0,298.0,53.0,232.0,0.0,3.0,1.0
363,1.0,264968.0,240.0,54872.0,1803.0,80.0,240.0,0.0,4.0,776499.0,240.0,61737.0,1047.0,443.0,240.0,0.0,2.0,0.0
364,3.0,265648.0,335.0,63857.0,418.0,53.0,335.0,0.0,5.0,289096.0,335.0,58089.0,7254.0,443.0,335.0,0.0,1.0,0.0
365,1.0,266303.0,193.0,60045.0,238.0,80.0,193.0,0.0,5.0,531884.0,193.0,55045.0,2006.0,443.0,193.0,0.0,3.0,1.0
366,3.0,266554.0,344.0,49634.0,5319.0,53.0,344.0,0.0,4.0,491706.0,344.0,58155.0,1069.0,443.0,344.0,0.0,1.0,0.0
367,2.0,268548.0,185.0,56971.0,8770.0,80.0,185.0,0.0,5.0,1101967.0,185.0,53787.0,27.0,443.0,185.0,0.0,1.0,0.0
368,1.0,269703.0,217.0,63534.0,4091.0,80.0,217.0,0.0,6.0,283250.0,217.0,54326.0,1615.0,53.0,217.0,0.0,1.0,0.0
369,2.0,271329.0,36.0,56659.0,199.0,45801.0,36.0,0.0,5.0,394915.0,36.0,49916.0,6377.0,443.0,36.0,0.0,1.0,0.0
370,3.0,272209.0,93.0,51942.0,358.0,41892.0,93.0,0.0,4.0,899421.0,93.0,52535.0,1227.0,443.0,93.0,0.0,1.0,0.0
371,3.0,272817.0,203.0,59973.0,6404.0,53.0,203.0,0.0,4.0,1068315.0,203.0,59647.0,1017.0,443.0,203.0,0.0,2.0,0.0
372,1.0,273253.0,140.0,59902.0,490.0,80.0,140.0,0.0,6.0,1182229.0,140.0,63530.0,6595.0,53.0,140.0,0.0,3.0,1.0
373,2.0,274696.0,298.0,58703.0,9751.0,80.0,298.0,0.0,6.0,908501.0,298.0,58757.0,347.0,10820.0,298.0,0.0,1.0,0.0
374,1.0,275841.0,51.0,59197.0,444.0,80.0,51.0,0.0,5.0,494047.0,88.0,58374.0,6168.0,443.0,51.0,0.0,1.0,0.0
375,2.0,276304.0,218.0,58289.0,7663.0,27020.0,218.0,0.0,6.0,499446.0,218.0,54199.0,117.0,53.0,218.0,0.0,3.0,1.0
376,1.0,276895.0,371.0,51612.0,5910.0,80.0,371.0,0.0,5.0,366666.0,371.0,65024.0,4192.0,443.0,371.0,0.0,1.0,0.0
377,1.0,277627.0,175.0,52999.0,5285.0,80.0,175.0,0.0,5.0,1004208.0,175.0,59854.0,6536.0,443.0,175.0,0.0,2.0,0.0
378,1.0,277824.0,73.0,61976.0,7488.0,80.0,73.0,0.0,5.0,366117.0,271.0,61004.0,2517.0,443.0,73.0,0.0,1.0,0.0
379,2.0,278725.0,486.0,50640.0,246.0,80.0,486.0,0.0,6.0,391974.0,486.0,59376.0,9320.0,53.0,486.0,0.0,3.0,1.0
380,2.0,280056.0,166.0,53594.0,352.0,80.0,126.0,0.0,5.0,1144847.0,126.0,51965.0,207.0,443.0,126.0,0.0,2.0,0.0
381,2.0,280593.0,26.0,51532.0,460.0,80.0,26.0,0.0,4.0,436152.0,236.0,53971.0,1012.0,443.0,26.0,0.0,2.0,0.0
382,3.0,282472.0,343.0,52496.0,3782.0,53.0,343.0,0.0,5.0,523246.0,343.0,54005.0,36.0,32497.0,343.0,0.0,3.0,1.0
383,2.0,283866.0,188.0,62746.0,4560.0,61520.0,188.0,0.0,4.0,703500.0,188.0,65202.0,3930.0,443.0,188.0,0.0,3.0,1.0
384,3.0,283957.0,104.0,53590.0,8151.0,53.0,104.0,0.0,5.0,436618.0,104.0,55208.0,255.0,443.0,104.0,0.0,1.0,0.0
385,1.0,284403.0,72.0,51523.0,9730.0,80.0,72.0,0.0,4.0,727478.0,72.0,61220.0,6655.0,443.0,72.0,0.0,1.0,0.0
386,2.0,284423.0,125.0,49959.0,2789.0,80.0,125.0,0.0,6.0,633199.0,125.0,53185.0,377.0,53.0,125.0,0.0,1.0,0.0
387,2.0,285365.0,238.0,60247.0,8355.0,80.0,238.0,0.0,4.0,556026.0,238.0,50553.0,8105.0,443.0,238.0,0.0,2.0,0.0
388,3.0,286825.0,288.0,58238.0,303.0,53.0,288.0,0.0,4.0,429692.0,288.0,51155.0,1086.0,443.0,288.0,0.0,1.0,0.0
389,2.0,287602.0,489.0,54900.0,7265.0,80.0,64.0,0.0,5.0,427425.0,64.0,64032.0,7280.0,443.0,64.0,0.0,1.0,0.0
390,2.0,287681.0,442.0,52984.0,32.0,80.0,442.0,0.0,5.0,744063.0,442.0,55776.0,1733.0,443.0,442.0,0.0,1.0,0.0
391,2.0,287978.0,369.0,53496.0,1156.0,80.0,369.0,0.0,6.0,1279963.0,369.0,60103.0,469.0,53.0,369.0,0.0,1.0,0.0
392,2.0,289107.0,459.0,59478.0,1128.0,41360.0,459.0,0.0,6.0,378990.0,459.0,50160.0,3550.0,53.0,459.0,0.0,1.0,0.0
393,3.0,289257.0,75.0,63961.0,3444.0,49239.0,75.0,0.0,5.0,384128.0,75.0,53087.0,406.0,443.0,75.0,0.0,2.0,0.0
394,3.0,291082.0,246.0,63198.0,496.0,53.0,246.0,0.0,4.0,1156008.0,246.0,50117.0,1038.0,31525.0,246.0,0.0,1.0,0.0
395,3.0,291162.0,69.0,55019.0,112.0,53.0,69.0,0.0,6.0,929156.0,69.0,57921.0,213.0,53.0,69.0,0.0,1.0,0.0
396,1.0,291398.0,28.0,61939.0,6817.0,80.0,28.0,0.0,5.0,443175.0,28.0,64908.0,105.0,443.0,28.0,0.0,3.0,1.0
397,1.0,291801.0,191.0,49540.0,4600.0,80.0,191.0,0.0,4.0,430708.0,191.0,61183.0,1290.0,443.0,191.0,0.0,1.0,0.0
398,3.0,292616.0,65.0,58282.0,9758.0,53.0,65.0,0.0,4.0,602806.0,65.0,49910.0,1032.0,443.0,65.0,0.0,1.0,0.0
399,1.0,294167.0,493.0,54351.0,9886.0,80.0,493.0,0.0,6.0,567112.0,493.0,57887.0,368.0,53.0,493.0,0.0,3.0,1.0
400,3.0,296932.0,69.0,57733.0,121.0,53.0,69.0,0.0,4.0,930352.0,250.0,61099.0,3609.0,443.0,69.0,0.0,1.0,0.0
401,2.0,298046.0,233.0,60453.0,212.0,80.0,422.0,0.0,4.0,602343.0,422.0,53520.0,6502.0,443.0,422.0,0.0,1.0,0.0
402,2.0,298163.0,65.0,49847.0,8056.0,80.0,65.0,0.0,5.0,991108.0,65.0,55653.0,3940.0,443.0,65.0,0.0,1.0,0.0
403,3.0,298906.0,131.0,52997.0,218.0,53.0,131.0,0.0,5.0,516257.0,131.0,58339.0,5989.0,443.0,131.0,0.0,1.0,0.0
404,1.0,302235.0,206.0,60522.0,4774.0,80.0,206.0,0.0,4.0,588368.0,206.0,54505.0,1017.0,443.0,206.0,0.0,2.0,0.0
405,1.0,303621.0,352.0,55076.0,396.0,80.0,352.0,0.0,6.0,1212482.0,352.0,55467.0,428.0,53.0,352.0,0.0,1.0,0.0
406,1.0,304133.0,111.0,53343.0,30.0,80.0,111.0,0.0,6.0,1085954.0,111.0,57278.0,7638.0,53.0,111.0,0.0,1.0,0.0
407,2.0,305084.0,319.0,52351.0,2717.0,80.0,319.0,0.0,5.0,858189.0,319.0,56599.0,341.0,443.0,319.0,0.0,3.0,1.0
408,2.0,305164.0,500.0,50262.0,486.0,80.0,500.0,0.0,4.0,818578.0,500.0,54643.0,6027.0,443.0,500.0,0.0,3.0,1.0
409,1.0,306132.0,296.0,58908.0,465.0,80.0,296.0,0.0,6.0,454709.0,296.0,57159.0,275.0,53.0,296.0,0.0,1.0,0.0
410,1.0,310373.0,326.0,60876.0,3293.0,80.0,326.0,0.0,6.0,626171.0,326.0,53715.0,430.0,53.0,326.0,0.0,2.0,0.0
411,1.0,311392.0,118.0,60776.0,414.0,80.0,118.0,0.0,6.0,320553.0,118.0,55169.0,376.0,53.0,118.0,0.0,2.0,0.0
412,3.0,312461.0,126.0,63053.0,449.0,53.0,126.0,0.0,6.0,1278310.0,126.0,55406.0,365.0,53.0,126.0,0.0,2.0,0.0
413,1.0,312757.0,260.0,56423.0,459.0,80.0,260.0,0.0,6.0,1099150.0,260.0,64041.0,49.0,53.0,260.0,0.0,1.0,0.0
414,3.0,313395.0,367.0,64661.0,289.0,35105.0,367.0,0.0,6.0,652940.0,367.0,52510.0,483.0,29238.0,367.0,0.0,1.0,0.0
415,3.0,317890.0,358.0,61944.0,487.0,53.0,358.0,0.0,6.0,750560.0,358.0,52022.0,2567.0,53.0,358.0,0.0,1.0,0.0
416,3.0,318054.0,243.0,63011.0,9407.0,53.0,243.0,0.0,6.0,346511.0,331.0,57205.0,4735.0,53.0,243.0,0.0,3.0,1.0
417,2.0,318504.0,263.0,61385.0,53.0,80.0,263.0,0.0,6.0,1148422.0,263.0,55943.0,361.0,44700.0,263.0,0.0,2.0,0.0
418,1.0,319600.0,281.0,62574.0,5720.0,80.0,281.0,0.0,6.0,807922.0,281.0,53810.0,188.0,53.0,281.0,0.0,3.0,1.0
419,2.0,321159.0,335.0,58036.0,6579.0,24387.0,335.0,0.0,6.0,537402.0,335.0,51965.0,215.0,53.0,335.0,0.0,1.0,0.0
420,1.0,325708.0,221.0,54128.0,328.0,80.0,221.0,0.0,5.0,396070.0,221.0,59513.0,275.0,443.0,221.0,0.0,3.0,1.0
421,3.0,326320.0,223.0,59560.0,7166.0,53.0,223.0,0.0,6.0,503490.0,169.0,51450.0,5777.0,53.0,223.0,0.0,2.0,0.0
422,1.0,327545.0,438.0,52383.0,26.0,80.0,453.0,0.0,4.0,1254356.0,372.0,65343.0,1040.0,443.0,453.0,0.0,1.0,0.0
423,2.0,330613.0,413.0,49877.0,169.0,60506.0,413.0,0.0,5.0,657274.0,413.0,50376.0,5945.0,443.0,413.0,0.0,1.0,0.0
424,3.0,333986.0,459.0,63547.0,5112.0,53.0,459.0,0.0,5.0,1285945.0,459.0,60629.0,7502.0,443.0,459.0,0.0,1.0,0.0
425,2.0,334892.0,169.0,53876.0,168.0,80.0,169.0,0.0,4.0,1000372.0,169.0,53670.0,3800.0,63520.0,169.0,0.0,1.0,0.0
426,3.0,337687.0,80.0,53824.0,8252.0,16236.0,80.0,0.0,6.0,589020.0,80.0,52982.0,300.0,53.0,80.0,0.0,2.0,0.0
427,3.0,337989.0,238.0,55767.0,2517.0,53.0,435.0,0.0,6.0,556584.0,435.0,53497.0,493.0,53.0,435.0,0.0,3.0,1.0
428,1.0,338388.0,400.0,55465.0,4015.0,80.0,400.0,0.0,4.0,1187921.0,400.0,59883.0,1010.0,443.0,400.0,0.0,1.0,0.0
429,2.0,339663.0,263.0,58156.0,3103.0,80.0,263.0,0.0,5.0,1218617.0,263.0,56424.0,9307.0,443.0,263.0,0.0,1.0,0.0
430,3.0,340052.0,106.0,51231.0,118.0,53.0,106.0,0.0,6.0,466109.0,106.0,62024.0,451.0,53.0,106.0,0.0,1.0,0.0
431,1.0,340291.0,499.0,58051.0,5202.0,80.0,499.0,0.0,5.0,482427.0,499.0,50334.0,456.0,443.0,499.0,0.0,1.0,0.0
432,3.0,340572.0,163.0,55805.0,246.0,53.0,163.0,0.0,4.0,477650.0,163.0,64208.0,1063.0,443.0,163.0,0.0,2.0,0.0
433,3.0,340921.0,284.0,49878.0,423.0,53.0,284.0,0.0,6.0,678184.0,284.0,54959.0,142.0,53.0,284.0,0.0,3.0,1.0
434,3.0,343327.0,109.0,52903.0,487.0,40773.0,109.0,0.0,4.0,733585.0,109.0,64628.0,1043.0,443.0,109.0,0.0,1.0,0.0
435,1.0,343653.0,497.0,63030.0,191.0,80.0,497.0,0.0,5.0,1207679.0,497.0,53743.0,327.0,443.0,497.0,0.0,2.0,0.0
436,3.0,343826.0,312.0,61528.0,1853.0,53.0,312.0,0.0,6.0,472406.0,312.0,56020.0,213.0,53.0,312.0,0.0,3.0,1.0
437,3.0,344630.0,346.0,64960.0,1557.0,53.0,346.0,0.0,4.0,955843.0,275.0,53783.0,1024.0,443.0,346.0,0.0,1.0,0.0
438,2.0,344874.0,36.0,49695.0,8008.0,80.0,36.0,0.0,5.0,734859.0,268.0,57875.0,154.0,1401.0,36.0,0.0,1.0,0.0
439,3.0,345628.0,196.0,59409.0,347.0,53.0,196.0,0.0,6.0,754071.0,196.0,57550.0,410.0,53.0,196.0,0.0,1.0,0.0
440,2.0,345741.0,399.0,50280.0,4974.0,80.0,399.0,0.0,4.0,479272.0,399.0,51644.0,1037.0,443.0,399.0,0.0,1.0,0.0
441,2.0,347129.0,31.0,53408.0,6139.0,80.0,31.0,0.0,5.0,533081.0,31.0,57139.0,351.0,443.0,31.0,0.0,1.0,0.0
442,3.0,347927.0,472.0,49429.0,366.0,53.0,472.0,0.0,5.0,577156.0,472.0,63127.0,4804.0,443.0,472.0,0.0,1.0,0.0
443,2.0,348544.0,10.0,61908.0,431.0,80.0,10.0,0.0,6.0,1002550.0,497.0,61019.0,8937.0,53.0,10.0,0.0,1.0,0.0
444,1.0,351133.0,8.0,53414.0,6578.0,80.0,8.0,0.0,4.0,605020.0,8.0,64448.0,1320.0,443.0,8.0,0.0,2.0,0.0
445,2.0,351338.0,346.0,58721.0,3894.0,80.0,346.0,0.0,5.0,996700.0,346.0,58520.0,1973.0,443.0,346.0,0.0,1.0,0.0
446,1.0,352657.0,365.0,65073.0,55.0,80.0,365.0,0.0,5.0,562293.0,365.0,51310.0,367.0,443.0,365.0,0.0,3.0,1.0
447,3.0,352847.0,244.0,51803.0,7869.0,53.0,244.0,0.0,6.0,592102.0,244.0,64807.0,359.0,53.0,244.0,0.0,3.0,1.0
448,1.0,353470.0,180.0,57290.0,1539.0,80.0,180.0,0.0,6.0,977911.0,180.0,50382.0,454.0,53.0,180.0,0.0,1.0,0.0
449,2.0,354384.0,306.0,58055.0,2760.0,80.0,306.0,0.0,6.0,645479.0,306.0,50439.0,174.0,53.0,306.0,0.0,1.0,0.0
450,2.0,356787.0,300.0,56425.0,1137.0,80.0,300.0,0.0,6.0,629734.0,55.0,62409.0,439.0,53.0,300.0,0.0,3.0,1.0
451,2.0,357472.0,191.0,61041.0,6912.0,80.0,191.0,0.0,6.0,660800.0,191.0,64219.0,411.0,53.0,191.0,0.0,1.0,0.0
452,2.0,359002.0,103.0,57119.0,89.0,80.0,103.0,0.0,4.0,361447.0,103.0,54164.0,5173.0,443.0,103.0,0.0,1.0,0.0
453,1.0,359959.0,182.0,51420.0,422.0,80.0,182.0,0.0,6.0,438805.0,108.0,57898.0,81.0,53.0,182.0,0.0,1.0,0.0
454,1.0,360346.0,38.0,57833.0,7049.0,80.0,38.0,0.0,6.0,913402.0,38.0,51736.0,9121.0,65434.0,38.0,0.0,2.0,0.0
455,2.0,363307.0,487.0,64071.0,26.0,80.0,487.0,0.0,4.0,876636.0,487.0,63861.0,3702.0,443.0,487.0,0.0,1.0,0.0
456,1.0,364395.0,481.0,51920.0,381.0,80.0,481.0,0.0,5.0,410310.0,481.0,60975.0,6031.0,58875.0,481.0,0.0,2.0,0.0
457,3.0,364492.0,356.0,63961.0,455.0,53.0,356.0,0.0,6.0,684568.0,356.0,54841.0,6097.0,53.0,356.0,0.0,3.0,1.0
458,1.0,366366.0,157.0,53652.0,130.0,80.0,157.0,0.0,4.0,1157059.0,157.0,63243.0,8781.0,443.0,157.0,0.0,1.0,0.0
459,1.0,366633.0,371.0,49335.0,2622.0,80.0,371.0,0.0,4.0,583021.0,371.0,63925.0,1096.0,443.0,371.0,0.0,1.0,0.0
460,2.0,366925.0,193.0,58205.0,388.0,31693.0,193.0,0.0,4.0,1154380.0,193.0,63508.0,1063.0,443.0,193.0,0.0,1.0,0.0
461,2.0,367622.0,431.0,51499.0,5219.0,80.0,24.0,0.0,4.0,1043321.0,24.0,63003.0,1020.0,443.0,24.0,0.0,2.0,0.0
462,2.0,368035.0,339.0,62203.0,83.0,80.0,339.0,0.0,5.0,1114788.0,339.0,58971.0,2277.0,443.0,339.0,0.0,3.0,1.0
463,1.0,368289.0,269.0,58808.0,4863.0,80.0,269.0,0.0,5.0,1144010.0,269.0,56172.0,1743.0,443.0,269.0,0.0,1.0,0.0
464,2.0,368595.0,111.0,54300.0,2383.0,80.0,111.0,0.0,6.0,1182985.0,111.0,53271.0,279.0,53.0,111.0,0.0,1.0,0.0
465,3.0,369628.0,197.0,52074.0,8940.0,53.0,197.0,0.0,5.0,497480.0,197.0,63981.0,5967.0,443.0,197.0,0.0,1.0,0.0
466,3.0,369726.0,149.0,64665.0,8528.0,53.0,149.0,0.0,4.0,684535.0,149.0,63649.0,2568.0,443.0,149.0,0.0,2.0,0.0
467,3.0,369956.0,365.0,50316.0,372.0,53.0,365.0,0.0,4.0,921130.0,365.0,65202.0,6135.0,443.0,365.0,0.0,1.0,0.0
468,3.0,371330.0,167.0,56675.0,6126.0,53.0,167.0,0.0,4.0,712527.0,167.0,60836.0,1087.0,443.0,167.0,0.0,1.0,0.0
469,3.0,371475.0,363.0,50354.0,8514.0,53.0,363.0,0.0,4.0,808326.0,363.0,64609.0,1063.0,443.0,363.0,0.0,1.0,0.0
470,3.0,372823.0,376.0,63803.0,2954.0,53.0,376.0,0.0,4.0,486163.0,376.0,52487.0,2712.0,443.0,376.0,0.0,1.0,0.0
471,2.0,373100.0,9.0,54028.0,6909.0,80.0,9.0,0.0,6.0,453402.0,9.0,52356.0,406.0,42072.0,9.0,0.0,3.0,1.0
472,3.0,373447.0,493.0,49362.0,451.0,53.0,493.0,0.0,4.0,720990.0,493.0,50073.0,1058.0,443.0,493.0,0.0,1.0,0.0
473,1.0,373522.0,222.0,59292.0,454.0,36966.0,222.0,0.0,4.0,526071.0,222.0,56734.0,1021.0,443.0,222.0,0.0,3.0,1.0
474,3.0,374102.0,124.0,55031.0,6446.0,53.0,232.0,0.0,5.0,614432.0,232.0,58703.0,367.0,443.0,232.0,0.0,1.0,0.0
475,2.0,374950.0,478.0,58027.0,5633.0,80.0,478.0,0.0,6.0,731910.0,478.0,60690.0,460.0,38283.0,478.0,0.0,2.0,0.0
476,2.0,376349.0,452.0,62124.0,240.0,80.0,452.0,0.0,6.0,512120.0,452.0,63234.0,293.0,53.0,452.0,0.0,1.0,0.0
477,1.0,376659.0,66.0,62296.0,7887.0,80.0,66.0,0.0,6.0,707899.0,66.0,57859.0,137.0,53.0,66.0,0.0,3.0,1.0
478,1.0,376812.0,433.0,52207.0,3378.0,80.0,433.0,0.0,4.0,661945.0,433.0,51594.0,1007.0,443.0,433.0,0.0,2.0,0.0
479,1.0,376863.0,419.0,54190.0,182.0,80.0,419.0,0.0,5.0,1180597.0,419.0,64385.0,7689.0,443.0,419.0,0.0,1.0,0.0
480,3.0,377118.0,385.0,49572.0,421.0,33918.0,291.0,0.0,5.0,487484.0,291.0,58674.0,480.0,443.0,291.0,0.0,1.0,0.0
481,3.0,378532.0,255.0,61972.0,419.0,53.0,255.0,0.0,5.0,1291370.0,255.0,49965.0,4894.0,443.0,255.0,0.0,3.0,1.0
482,3.0,378671.0,210.0,59973.0,127.0,53.0,210.0,0.0,5.0,947379.0,237.0,55408.0,7446.0,443.0,210.0,0.0,1.0,0.0
483,1.0,378883.0,436.0,50163.0,2611.0,80.0,436.0,0.0,4.0,555816.0,436.0,60252.0,1017.0,443.0,436.0,0.0,3.0,1.0
484,3.0,378927.0,346.0,54788.0,482.0,53.0,435.0,0.0,6.0,754828.0,435.0,61123.0,94.0,53.0,435.0,0.0,2.0,0.0
485,2.0,380151.0,354.0,56509.0,3459.0,80.0,354.0,0.0,6.0,672269.0,423.0,56843.0,143.0,53.0,354.0,0.0,1.0,0.0
486,1.0,380560.0,372.0,51858.0,5291.0,80.0,372.0,0.0,4.0,974468.0,372.0,54375.0,1095.0,443.0,372.0,0.0,3.0,1.0
487,2.0,381412.0,350.0,54042.0,8198.0,80.0,350.0,0.0,4.0,1041682.0,350.0,60196.0,5368.0,443.0,350.0,0.0,1.0,0.0
488,1.0,382114.0,64.0,49804.0,9134.0,9668.0,64.0,0.0,6.0,1049997.0,64.0,49574.0,28.0,53.0,64.0,0.0,1.0,0.0
489,1.0,383579.0,153.0,63707.0,2209.0,24569.0,153.0,0.0,6.0,477156.0,153.0,52625.0,418.0,53.0,153.0,0.0,2.0,0.0
490,3.0,383640.0,67.0,59451.0,287.0,53.0,67.0,0.0,6.0,533169.0,67.0,63130.0,2615.0,53.0,67.0,0.0,1.0,0.0
491,2.0,384244.0,223.0,62712.0,129.0,80.0,223.0,0.0,6.0,533291.0,223.0,65132.0,8923.0,53.0,223.0,0.0,1.0,0.0
492,2.0,384293.0,346.0,61050.0,2084.0,80.0,346.0,0.0,4.0,1104202.0,346.0,52192.0,1009.0,34857.0,346.0,0.0,1.0,0.0
493,3.0,384546.0,198.0,50903.0,162.0,53.0,198.0,0.0,5.0,974572.0,198.0,49644.0,4712.0,443.0,198.0,0.0,2.0,0.0
494,1.0,384752.0,303.0,49814.0,106.0,80.0,303.0,0.0,5.0,1033570.0,303.0,61782.0,8356.0,443.0,303.0,0.0,2.0,0.0
495,3.0,385228.0,316.0,49466.0,166.0,53.0,316.0,0.0,5.0,926991.0,448.0,53494.0,1996.0,443.0,316.0,0.0,3.0,1.0
496,1.0,386003.0,444.0,50810.0,204.0,80.0,444.0,0.0,6.0,1276612.0,444.0,62608.0,419.0,53.0,444.0,0.0,1.0,0.0
497,2.0,387014.0,455.0,58242.0,128.0,80.0,455.0,0.0,5.0,476510.0,455.0,60338.0,6549.0,443.0,455.0,0.0,2.0,0.0
498,2.0,387320.0,460.0,57962.0,7221.0,80.0,460.0,0.0,4.0,641343.0,55.0,63542.0,5858.0,443.0,460.0,0.0,1.0,0.0
499,1.0,387354.0,22.0,63938.0,5730.0,80.0,22.0,0.0,5.0,1011448.0,22.0,49479.0,5299.0,443.0,22.0,0.0,2.0,0.0
500,3.0,387484.0,80.0,56157.0,9490.0,53.0,80.0,0.0,4.0,736058.0,80.0,55432.0,1070.0,443.0,80.0,0.0,2.0,0.0
501,1.0,388193.0,389.0,63485.0,175.0,31046.0,367.0,0.0,6.0,781699.0,367.0,58788.0,457.0,53.0,367.0,0.0,1.0,0.0
502,3.0,388261.0,421.0,52514.0,423.0,53.0,421.0,0.0,5.0,735667.0,421.0,49368.0,188.0,443.0,421.0,0.0,3.0,1.0
503,2.0,388391.0,221.0,65470.0,380.0,80.0,129.0,0.0,4.0,768049.0,129.0,49480.0,8026.0,443.0,129.0,0.0,1.0,0.0
504,1.0,389117.0,56.0,52051.0,3849.0,80.0,56.0,0.0,4.0,495569.0,56.0,52475.0,1078.0,443.0,56.0,0.0,1.0,0.0
505,1.0,390329.0,325.0,56042.0,338.0,80.0,325.0,0.0,4.0,1004950.0,325.0,50191.0,1050.0,443.0,325.0,0.0,1.0,0.0
506,2.0,390836.0,193.0,63358.0,3048.0,80.0,193.0,0.0,6.0,1197122.0,193.0,64881.0,4516.0,44147.0,193.0,0.0,1.0,0.0
507,1.0,391343.0,1.0,59789.0,4080.0,80.0,1.0,0.0,4.0,781394.0,1.0,63169.0,9834.0,443.0,1.0,0.0,1.0,0.0
508,1.0,391628.0,8.0,54046.0,3717.0,80.0,8.0,0.0,6.0,712950.0,8.0,58208.0,253.0,53.0,8.0,0.0,1.0,0.0
509,3.0,393813.0,66.0,51383.0,284.0,53.0,240.0,0.0,5.0,832903.0,240.0,58361.0,238.0,443.0,240.0,0.0,1.0,0.0
510,3.0,394446.0,256.0,49193.0,51.0,43532.0,256.0,0.0,5.0,562213.0,256.0,65254.0,7022.0,443.0,256.0,0.0,1.0,0.0
511,1.0,395201.0,181.0,52151.0,1775.0,80.0,220.0,0.0,6.0,793333.0,60.0,58871.0,266.0,53.0,220.0,0.0,3.0,1.0
512,1.0,396439.0,217.0,51504.0,9.0,80.0,217.0,0.0,6.0,1125669.0,217.0,63643.0,22.0,53.0,217.0,0.0,1.0,0.0
513,2.0,396853.0,54.0,54822.0,4665.0,80.0,54.0,0.0,4.0,747647.0,54.0,58957.0,1080.0,443.0,54.0,0.0,1.0,0.0
514,2.0,404435.0,417.0,52175.0,2684.0,80.0,417.0,0.0,6.0,686656.0,363.0,53798.0,81.0,53.0,417.0,0.0,1.0,0.0
515,3.0,404554.0,435.0,57584.0,5017.0,53.0,435.0,0.0,6.0,804250.0,435.0,54228.0,3855.0,53.0,435.0,0.0,1.0,0.0
516,1.0,406040.0,198.0,53783.0,222.0,80.0,408.0,0.0,5.0,568342.0,408.0,65086.0,215.0,443.0,408.0,0.0,2.0,0.0
517,1.0,407190.0,138.0,56719.0,6195.0,80.0,138.0,0.0,6.0,619212.0,138.0,49892.0,5844.0,64882.0,138.0,0.0,2.0,0.0
518,1.0,408486.0,403.0,54949.0,1470.0,80.0,403.0,0.0,6.0,1049729.0,271.0,59165.0,177.0,53.0,403.0,0.0,1.0,0.0
519,2.0,410193.0,232.0,54354.0,3576.0,80.0,232.0,0.0,4.0,663597.0,232.0,50578.0,1067.0,443.0,232.0,0.0,1.0,0.0
520,2.0,410641.0,332.0,53312.0,8447.0,80.0,332.0,0.0,6.0,508921.0,332.0,63747.0,431.0,53.0,332.0,0.0,2.0,0.0
