alert_type,timestamp,src_ip,src_port,dst_ip,dst_port,infected_host,scanned_host
2.0,708436.0,344.0,64032.0,1637.0,59832.0,344.0,0.0
4.0,1096569.0,124.0,57477.0,1070.0,443.0,124.0,0.0
3.0,59492.0,92.0,54936.0,341.0,46611.0,92.0,0.0
8.0,888978.0,417.0,61594.0,10022.0,443.0,417.0,0.0
7.0,523665.0,204.0,53803.0,401.0,197.0,204.0,401.0
4.0,430708.0,191.0,61183.0,1290.0,443.0,191.0,0.0
4.0,716577.0,78.0,53869.0,1075.0,443.0,78.0,0.0
8.0,190250.0,344.0,58514.0,10056.0,443.0,344.0,0.0
3.0,113903.0,474.0,61829.0,1764.0,53.0,474.0,0.0
5.0,1124332.0,199.0,49159.0,401.0,443.0,199.0,0.0
6.0,694263.0,394.0,63620.0,2568.0,53.0,347.0,0.0
2.0,1218509.0,392.0,59322.0,3159.0,80.0,392.0,0.0
5.0,1144847.0,126.0,51965.0,207.0,443.0,126.0,0.0
6.0,1087620.0,498.0,60895.0,315.0,53.0,498.0,0.0
5.0,310012.0,280.0,53069.0,8470.0,443.0,280.0,0.0
5.0,1198743.0,302.0,58525.0,4051.0,443.0,302.0,0.0
3.0,88345.0,173.0,62731.0,333.0,9530.0,173.0,0.0
4.0,1006524.0,121.0,60801.0,1093.0,443.0,121.0,0.0
8.0,192957.0,260.0,54556.0,10093.0,443.0,260.0,0.0
4.0,171237.0,189.0,54527.0,1045.0,443.0,189.0,0.0
5.0,692396.0,409.0,51185.0,2283.0,443.0,409.0,0.0
3.0,1174976.0,192.0,51938.0,43.0,53.0,192.0,0.0
4.0,783973.0,28.0,55097.0,9152.0,54643.0,313.0,0.0
5.0,301914.0,260.0,58328.0,1342.0,443.0,260.0,0.0
3.0,378671.0,210.0,59973.0,127.0,53.0,210.0,0.0
3.0,994637.0,339.0,49265.0,10.0,53.0,339.0,0.0
7.0,974465.0,312.0,49939.0,78.0,170.0,312.0,78.0
5.0,410310.0,481.0,60975.0,6031.0,58875.0,481.0,0.0
4.0,358785.0,42.0,53577.0,1035.0,443.0,42.0,0.0
4.0,600917.0,43.0,52311.0,7444.0,443.0,43.0,0.0
3.0,1109792.0,342.0,65448.0,9145.0,53.0,342.0,0.0
2.0,884233.0,291.0,56233.0,467.0,80.0,291.0,0.0
3.0,439039.0,326.0,57566.0,9987.0,53.0,326.0,0.0
7.0,236922.0,361.0,55615.0,56.0,397.0,361.0,56.0
7.0,264748.0,309.0,49550.0,493.0,490.0,309.0,493.0
6.0,655095.0,206.0,62865.0,432.0,53.0,206.0,0.0
3.0,626617.0,78.0,53008.0,7204.0,53.0,78.0,0.0
1.0,453276.0,487.0,50569.0,4187.0,12384.0,487.0,0.0
7.0,131973.0,200.0,60495.0,369.0,158.0,200.0,369.0
3.0,343327.0,109.0,52903.0,487.0,40773.0,109.0,0.0
4.0,929503.0,44.0,65342.0,1050.0,443.0,44.0,0.0
4.0,1221105.0,75.0,60907.0,1077.0,443.0,75.0,0.0
1.0,410953.0,31.0,57728.0,8391.0,80.0,31.0,0.0
7.0,707416.0,398.0,62738.0,52.0,707.0,398.0,52.0
8.0,531803.0,193.0,64821.0,10090.0,32222.0,193.0,0.0
2.0,990077.0,343.0,55152.0,9324.0,80.0,328.0,0.0
8.0,624319.0,399.0,49740.0,10016.0,443.0,399.0,0.0
8.0,932378.0,256.0,62877.0,10084.0,10876.0,256.0,0.0
1.0,1252904.0,465.0,62948.0,7086.0,36082.0,465.0,0.0
2.0,404435.0,417.0,52175.0,2684.0,80.0,417.0,0.0
2.0,574698.0,71.0,62249.0,9722.0,50472.0,71.0,0.0
8.0,58930.0,143.0,57583.0,10036.0,443.0,143.0,0.0
7.0,673869.0,262.0,60359.0,24.0,385.0,262.0,24.0
2.0,1131653.0,422.0,52140.0,219.0,80.0,422.0,0.0
3.0,180031.0,353.0,60958.0,122.0,53.0,353.0,0.0
3.0,215155.0,125.0,58479.0,455.0,53.0,125.0,0.0
3.0,1082008.0,1.0,61776.0,271.0,53.0,1.0,0.0
6.0,1125090.0,151.0,59968.0,259.0,53.0,151.0,0.0
7.0,636412.0,28.0,59896.0,162.0,387.0,28.0,111.0
6.0,1193514.0,500.0,55426.0,8351.0,53.0,500.0,0.0
7.0,1083045.0,111.0,55135.0,325.0,523.0,111.0,325.0
8.0,301581.0,387.0,54236.0,10067.0,443.0,387.0,0.0
6.0,241890.0,165.0,62772.0,9332.0,53.0,165.0,0.0
8.0,1126964.0,41.0,49570.0,10033.0,443.0,41.0,0.0
6.0,549636.0,181.0,56634.0,363.0,53.0,181.0,0.0
1.0,691537.0,218.0,64093.0,7167.0,80.0,218.0,0.0
4.0,468469.0,440.0,49574.0,1058.0,443.0,440.0,0.0
1.0,128542.0,81.0,65224.0,493.0,80.0,81.0,0.0
5.0,366666.0,371.0,65024.0,4192.0,443.0,371.0,0.0
1.0,178315.0,369.0,59438.0,9544.0,7448.0,369.0,0.0
5.0,394931.0,298.0,59749.0,6989.0,443.0,461.0,0.0
7.0,151086.0,425.0,54409.0,62.0,541.0,425.0,62.0
2.0,1121023.0,459.0,57936.0,193.0,80.0,459.0,0.0
2.0,444309.0,229.0,54019.0,3685.0,8436.0,229.0,0.0
3.0,1045739.0,455.0,63065.0,275.0,53.0,455.0,0.0
3.0,295907.0,205.0,51930.0,365.0,53.0,205.0,0.0
4.0,1187921.0,400.0,59883.0,1010.0,443.0,400.0,0.0
1.0,359959.0,182.0,51420.0,422.0,80.0,182.0,0.0
7.0,400408.0,111.0,65470.0,316.0,852.0,111.0,316.0
8.0,766869.0,103.0,53984.0,10058.0,443.0,103.0,0.0
1.0,886889.0,333.0,49202.0,7770.0,80.0,378.0,0.0
3.0,371475.0,363.0,50354.0,8514.0,53.0,363.0,0.0
6.0,39724.0,56.0,52627.0,7744.0,53.0,56.0,0.0
7.0,982976.0,172.0,60551.0,491.0,453.0,128.0,491.0
1.0,683158.0,278.0,63859.0,8299.0,80.0,278.0,0.0
3.0,445168.0,56.0,58247.0,431.0,53.0,56.0,0.0
3.0,1005138.0,209.0,50077.0,398.0,53.0,209.0,0.0
6.0,24508.0,64.0,53506.0,7839.0,53.0,64.0,0.0
8.0,1164530.0,466.0,49978.0,10029.0,443.0,17.0,0.0
4.0,713473.0,176.0,56118.0,1099.0,443.0,176.0,0.0
2.0,966686.0,451.0,65337.0,191.0,80.0,451.0,0.0
5.0,751092.0,410.0,59053.0,2216.0,443.0,410.0,0.0
4.0,662.0,216.0,50083.0,1047.0,443.0,216.0,0.0
4.0,658790.0,46.0,55373.0,1002.0,443.0,46.0,0.0
3.0,1040176.0,268.0,63778.0,449.0,53.0,268.0,0.0
5.0,506629.0,80.0,63146.0,2313.0,443.0,80.0,0.0
5.0,109999.0,342.0,62648.0,8934.0,443.0,342.0,0.0
5.0,781053.0,152.0,58697.0,6019.0,443.0,152.0,0.0
5.0,167718.0,424.0,61318.0,5336.0,443.0,424.0,0.0
2.0,1272086.0,277.0,54361.0,9659.0,49527.0,277.0,0.0
5.0,284521.0,442.0,54421.0,4042.0,443.0,442.0,0.0
6.0,336370.0,441.0,52785.0,176.0,53.0,441.0,0.0
2.0,1223430.0,199.0,58997.0,3360.0,80.0,491.0,0.0
3.0,439473.0,401.0,64781.0,268.0,53.0,401.0,0.0
2.0,374950.0,478.0,58027.0,5633.0,80.0,478.0,0.0
1.0,1155479.0,164.0,52034.0,402.0,80.0,164.0,0.0
6.0,1180159.0,14.0,53935.0,9408.0,53.0,14.0,0.0
8.0,976339.0,497.0,57607.0,10067.0,443.0,497.0,0.0
2.0,1126373.0,27.0,57600.0,402.0,20143.0,216.0,0.0
4.0,1295604.0,224.0,63572.0,1028.0,443.0,224.0,0.0
1.0,1115474.0,314.0,64856.0,5529.0,38502.0,314.0,0.0
3.0,554616.0,357.0,56525.0,96.0,53.0,357.0,0.0
6.0,625263.0,370.0,55338.0,8992.0,53.0,370.0,0.0
3.0,52205.0,76.0,63318.0,338.0,53.0,76.0,0.0
7.0,1161492.0,301.0,60245.0,354.0,369.0,301.0,354.0
6.0,1122332.0,79.0,50108.0,361.0,53.0,79.0,0.0
2.0,274696.0,298.0,58703.0,9751.0,80.0,298.0,0.0
8.0,460193.0,205.0,51910.0,10024.0,443.0,205.0,0.0
7.0,450399.0,404.0,52794.0,115.0,192.0,404.0,115.0
7.0,1110654.0,326.0,65292.0,21.0,694.0,326.0,21.0
8.0,1022884.0,53.0,61288.0,10039.0,443.0,53.0,0.0
8.0,827136.0,498.0,49837.0,10079.0,443.0,498.0,0.0
5.0,1121420.0,467.0,57362.0,141.0,443.0,467.0,0.0
1.0,1083615.0,418.0,64372.0,3181.0,80.0,418.0,0.0
5.0,581929.0,176.0,58027.0,4506.0,443.0,176.0,0.0
7.0,989288.0,153.0,64557.0,293.0,624.0,153.0,293.0
5.0,87628.0,467.0,59700.0,123.0,443.0,467.0,0.0
7.0,1197918.0,335.0,53536.0,311.0,903.0,335.0,311.0
5.0,573355.0,470.0,64140.0,1663.0,443.0,470.0,0.0
7.0,1019631.0,496.0,64102.0,422.0,272.0,496.0,422.0
6.0,977911.0,180.0,50382.0,454.0,53.0,180.0,0.0
1.0,376812.0,433.0,52207.0,3378.0,80.0,433.0,0.0
1.0,368289.0,269.0,58808.0,4863.0,80.0,269.0,0.0
3.0,1094369.0,457.0,60352.0,7065.0,53.0,457.0,0.0
1.0,84040.0,384.0,63455.0,233.0,80.0,384.0,0.0
7.0,241484.0,429.0,57186.0,142.0,667.0,429.0,142.0
6.0,1119947.0,38.0,51863.0,65.0,53.0,38.0,0.0
8.0,383871.0,76.0,55278.0,10037.0,443.0,76.0,0.0
7.0,569909.0,129.0,55978.0,99.0,39.0,129.0,99.0
1.0,880914.0,281.0,55229.0,6590.0,80.0,281.0,0.0
2.0,271353.0,463.0,53995.0,7677.0,80.0,463.0,0.0
3.0,621522.0,120.0,49437.0,171.0,53.0,120.0,0.0
7.0,407756.0,50.0,57894.0,23.0,736.0,345.0,23.0
2.0,1249233.0,355.0,63938.0,4090.0,80.0,355.0,0.0
6.0,122112.0,306.0,62244.0,354.0,53.0,306.0,0.0
1.0,1115185.0,132.0,62803.0,6599.0,80.0,132.0,0.0
4.0,1072339.0,252.0,64736.0,1003.0,443.0,252.0,0.0
4.0,348193.0,165.0,60353.0,1060.0,443.0,165.0,0.0
2.0,645758.0,49.0,59430.0,1501.0,80.0,49.0,0.0
4.0,686813.0,128.0,59651.0,1046.0,13040.0,128.0,0.0
3.0,1015422.0,89.0,53904.0,144.0,53.0,89.0,0.0
6.0,567159.0,375.0,49825.0,71.0,16012.0,375.0,0.0
2.0,1146750.0,83.0,56104.0,4241.0,80.0,83.0,0.0
6.0,115352.0,68.0,63047.0,14.0,5639.0,68.0,0.0
8.0,553433.0,54.0,64533.0,10069.0,443.0,54.0,0.0
3.0,122933.0,80.0,50455.0,347.0,53.0,80.0,0.0
3.0,810970.0,118.0,62676.0,407.0,53.0,118.0,0.0
6.0,1269073.0,359.0,65201.0,466.0,19158.0,359.0,0.0
3.0,830633.0,44.0,61438.0,428.0,53.0,44.0,0.0
1.0,1124349.0,145.0,58691.0,452.0,80.0,145.0,0.0
5.0,525624.0,270.0,61420.0,2605.0,443.0,270.0,0.0
8.0,967970.0,179.0,53072.0,10044.0,443.0,179.0,0.0
7.0,313407.0,22.0,64675.0,126.0,468.0,22.0,103.0
1.0,110134.0,292.0,61377.0,9844.0,80.0,292.0,0.0
3.0,126598.0,14.0,50373.0,6643.0,53.0,14.0,0.0
1.0,21229.0,135.0,61907.0,7699.0,80.0,135.0,0.0
5.0,327581.0,233.0,64341.0,84.0,12142.0,233.0,0.0
8.0,976595.0,416.0,56258.0,10027.0,443.0,416.0,0.0
8.0,456310.0,93.0,53438.0,10016.0,443.0,93.0,0.0
7.0,888760.0,303.0,57702.0,423.0,328.0,303.0,423.0
6.0,1256566.0,37.0,52536.0,356.0,53.0,23.0,0.0
8.0,1014815.0,323.0,55365.0,10060.0,443.0,323.0,0.0
1.0,203941.0,135.0,62335.0,3525.0,80.0,135.0,0.0
6.0,510906.0,117.0,58055.0,321.0,53.0,425.0,0.0
2.0,1278775.0,109.0,56002.0,8320.0,80.0,109.0,0.0
8.0,666793.0,373.0,59336.0,10013.0,443.0,373.0,0.0
8.0,1171387.0,412.0,53979.0,10049.0,43351.0,412.0,0.0
1.0,299361.0,463.0,55693.0,7993.0,80.0,463.0,0.0
7.0,428556.0,99.0,49840.0,54.0,816.0,254.0,54.0
7.0,52931.0,496.0,60535.0,205.0,384.0,496.0,205.0
1.0,892744.0,466.0,64747.0,8416.0,80.0,466.0,0.0
3.0,576192.0,289.0,56370.0,450.0,53.0,289.0,0.0
4.0,103700.0,66.0,57205.0,1005.0,443.0,66.0,0.0
1.0,574177.0,22.0,50051.0,215.0,80.0,22.0,0.0
3.0,695885.0,2.0,50056.0,489.0,53.0,2.0,0.0
4.0,930352.0,250.0,61099.0,3609.0,443.0,69.0,0.0
1.0,205603.0,487.0,63113.0,2055.0,80.0,487.0,0.0
1.0,608461.0,72.0,60332.0,316.0,80.0,72.0,0.0
6.0,66592.0,59.0,65163.0,26.0,53.0,59.0,0.0
3.0,662763.0,26.0,53246.0,299.0,53.0,26.0,0.0
2.0,64254.0,361.0,55668.0,7498.0,80.0,361.0,0.0
8.0,420721.0,9.0,52502.0,10001.0,443.0,9.0,0.0
6.0,508457.0,384.0,51968.0,4407.0,53.0,384.0,0.0
1.0,712784.0,335.0,59701.0,4221.0,56171.0,335.0,0.0
4.0,531673.0,370.0,58252.0,1063.0,443.0,370.0,0.0
7.0,444617.0,443.0,58413.0,227.0,295.0,443.0,227.0
6.0,971914.0,431.0,58045.0,88.0,53.0,431.0,0.0
1.0,275841.0,51.0,59197.0,444.0,80.0,51.0,0.0
8.0,753711.0,112.0,56259.0,10070.0,443.0,112.0,0.0
4.0,1275211.0,318.0,54405.0,8625.0,443.0,318.0,0.0
3.0,88767.0,488.0,55986.0,361.0,53.0,130.0,0.0
2.0,373100.0,9.0,54028.0,6909.0,80.0,9.0,0.0
3.0,684064.0,362.0,57602.0,204.0,53.0,358.0,0.0
8.0,360536.0,468.0,50759.0,10017.0,443.0,10.0,0.0
6.0,1179309.0,483.0,54790.0,230.0,25007.0,483.0,0.0
6.0,908266.0,91.0,51690.0,438.0,53.0,91.0,0.0
5.0,79130.0,422.0,56995.0,482.0,443.0,422.0,0.0
1.0,183711.0,294.0,53245.0,6176.0,80.0,294.0,0.0
1.0,675781.0,151.0,53176.0,493.0,80.0,151.0,0.0
2.0,192226.0,224.0,60723.0,7736.0,80.0,224.0,0.0
3.0,383640.0,67.0,59451.0,287.0,53.0,67.0,0.0
8.0,58710.0,323.0,58703.0,10080.0,64237.0,323.0,0.0
1.0,1095300.0,348.0,60403.0,9897.0,80.0,348.0,0.0
1.0,138065.0,237.0,54849.0,324.0,49879.0,237.0,0.0
8.0,1011641.0,187.0,53315.0,10050.0,443.0,208.0,0.0
7.0,465247.0,457.0,53026.0,188.0,803.0,457.0,188.0
3.0,917234.0,360.0,61764.0,1136.0,53.0,360.0,0.0
7.0,1052156.0,194.0,62703.0,340.0,215.0,270.0,20.0
1.0,241541.0,496.0,61927.0,248.0,49407.0,167.0,0.0
6.0,892732.0,480.0,50935.0,396.0,53.0,480.0,0.0
4.0,850226.0,153.0,56174.0,1097.0,49470.0,153.0,0.0
2.0,635524.0,135.0,64809.0,447.0,80.0,135.0,0.0
4.0,905228.0,300.0,56665.0,1015.0,443.0,300.0,0.0
5.0,56781.0,209.0,64916.0,9098.0,46026.0,209.0,0.0
1.0,648313.0,47.0,54294.0,1477.0,80.0,174.0,0.0
5.0,793340.0,248.0,56641.0,4323.0,443.0,401.0,0.0
2.0,318504.0,263.0,61385.0,53.0,80.0,263.0,0.0
5.0,878448.0,55.0,60045.0,9484.0,443.0,226.0,0.0
5.0,1168448.0,370.0,63506.0,3525.0,443.0,335.0,0.0
5.0,1025702.0,121.0,64423.0,4133.0,443.0,121.0,0.0
2.0,1148340.0,86.0,56913.0,147.0,41030.0,163.0,0.0
3.0,633008.0,54.0,63478.0,485.0,53.0,54.0,0.0
3.0,551963.0,178.0,59607.0,248.0,53.0,416.0,0.0
4.0,970905.0,118.0,52807.0,3124.0,443.0,118.0,0.0
6.0,844566.0,460.0,65161.0,405.0,53.0,460.0,0.0
4.0,893942.0,315.0,49293.0,4859.0,443.0,315.0,0.0
6.0,20794.0,202.0,64439.0,7393.0,53.0,202.0,0.0
4.0,1126079.0,421.0,58957.0,1100.0,19361.0,421.0,0.0
4.0,1070358.0,3.0,50490.0,1014.0,443.0,3.0,0.0
8.0,307490.0,154.0,61557.0,10092.0,443.0,154.0,0.0
4.0,952760.0,125.0,59496.0,1005.0,443.0,125.0,0.0
7.0,1226280.0,205.0,62794.0,56.0,890.0,205.0,56.0
6.0,295827.0,45.0,54699.0,5027.0,53.0,45.0,0.0
7.0,331757.0,440.0,60113.0,203.0,218.0,182.0,203.0
8.0,1124463.0,413.0,59707.0,10072.0,443.0,413.0,0.0
2.0,534096.0,159.0,61603.0,1412.0,80.0,159.0,0.0
5.0,795307.0,468.0,59209.0,5864.0,443.0,468.0,0.0
4.0,361447.0,103.0,54164.0,5173.0,443.0,103.0,0.0
8.0,1195941.0,369.0,56192.0,10056.0,443.0,369.0,0.0
2.0,120823.0,429.0,63815.0,344.0,80.0,429.0,0.0
3.0,993884.0,389.0,57017.0,9.0,53.0,389.0,0.0
7.0,708264.0,248.0,56598.0,495.0,369.0,248.0,495.0
8.0,1027629.0,52.0,49604.0,10056.0,443.0,52.0,0.0
4.0,745144.0,328.0,50325.0,6578.0,443.0,328.0,0.0
8.0,1251711.0,176.0,53719.0,10032.0,443.0,176.0,0.0
6.0,1246272.0,61.0,50865.0,1.0,53.0,61.0,0.0
2.0,104915.0,423.0,53470.0,219.0,44613.0,423.0,0.0
2.0,819086.0,290.0,51551.0,8991.0,80.0,290.0,0.0
1.0,390329.0,325.0,56042.0,338.0,80.0,325.0,0.0
1.0,1262212.0,219.0,63396.0,225.0,80.0,219.0,0.0
5.0,329309.0,23.0,62087.0,182.0,26314.0,23.0,0.0
1.0,56262.0,285.0,54022.0,451.0,80.0,285.0,0.0
8.0,761615.0,5.0,51534.0,10087.0,443.0,5.0,0.0
7.0,1290705.0,49.0,54365.0,124.0,977.0,219.0,290.0
5.0,1160186.0,332.0,49994.0,3711.0,16632.0,461.0,0.0
2.0,244136.0,275.0,64648.0,8383.0,80.0,275.0,0.0
2.0,137728.0,30.0,57827.0,8301.0,80.0,30.0,0.0
6.0,482895.0,470.0,55522.0,262.0,53.0,470.0,0.0
8.0,1272177.0,251.0,53432.0,10007.0,35253.0,251.0,0.0
1.0,608308.0,490.0,56663.0,4014.0,35304.0,490.0,0.0
2.0,1281871.0,38.0,50757.0,2074.0,80.0,38.0,0.0
7.0,868697.0,429.0,65396.0,225.0,709.0,429.0,225.0
4.0,888233.0,362.0,56343.0,1072.0,443.0,362.0,0.0
6.0,1097872.0,251.0,53782.0,2395.0,53.0,251.0,0.0
2.0,858829.0,70.0,61000.0,1987.0,80.0,70.0,0.0
7.0,220080.0,127.0,55280.0,93.0,332.0,127.0,345.0
5.0,942961.0,364.0,63338.0,8231.0,443.0,364.0,0.0
8.0,353846.0,141.0,59559.0,10010.0,443.0,141.0,0.0
7.0,1273665.0,384.0,56919.0,307.0,534.0,384.0,307.0
6.0,960161.0,222.0,62160.0,198.0,53.0,222.0,0.0
7.0,466609.0,225.0,64596.0,423.0,874.0,225.0,423.0
5.0,735730.0,325.0,59475.0,5672.0,443.0,325.0,0.0
6.0,524292.0,500.0,62539.0,37.0,53.0,28.0,0.0
3.0,506719.0,420.0,56418.0,431.0,53.0,420.0,0.0
3.0,1130958.0,51.0,55653.0,298.0,53.0,51.0,0.0
1.0,930464.0,321.0,58743.0,5047.0,80.0,321.0,0.0
1.0,1281304.0,126.0,51189.0,4608.0,80.0,126.0,0.0
6.0,627737.0,214.0,50007.0,465.0,53.0,214.0,0.0
1.0,778978.0,233.0,54198.0,159.0,80.0,233.0,0.0
8.0,1132455.0,254.0,59465.0,10006.0,443.0,254.0,0.0
8.0,451636.0,222.0,56699.0,10040.0,443.0,222.0,0.0
6.0,845392.0,326.0,52456.0,5203.0,64042.0,326.0,0.0
4.0,263827.0,484.0,60534.0,1062.0,443.0,484.0,0.0
5.0,523246.0,343.0,54005.0,36.0,32497.0,343.0,0.0
4.0,25676.0,442.0,60907.0,1026.0,443.0,442.0,0.0
1.0,456828.0,298.0,52811.0,6461.0,80.0,298.0,0.0
4.0,97102.0,170.0,49792.0,7920.0,443.0,170.0,0.0
8.0,882119.0,224.0,64016.0,10061.0,443.0,224.0,0.0
1.0,493338.0,470.0,55363.0,5118.0,80.0,470.0,0.0
6.0,235619.0,190.0,51158.0,294.0,53.0,190.0,0.0
7.0,953106.0,434.0,63997.0,355.0,11.0,434.0,355.0
8.0,399646.0,145.0,50854.0,10098.0,443.0,145.0,0.0
2.0,934982.0,491.0,57638.0,7120.0,80.0,491.0,0.0
1.0,1248923.0,43.0,62640.0,2775.0,80.0,43.0,0.0
6.0,441699.0,301.0,59952.0,217.0,53.0,301.0,0.0
5.0,1119981.0,348.0,61857.0,348.0,443.0,348.0,0.0
5.0,925832.0,103.0,65477.0,5869.0,443.0,103.0,0.0
1.0,736557.0,496.0,64852.0,4694.0,80.0,295.0,0.0
2.0,232466.0,453.0,56423.0,3545.0,80.0,453.0,0.0
6.0,537402.0,335.0,51965.0,215.0,53.0,335.0,0.0
6.0,1106227.0,444.0,50766.0,401.0,53.0,444.0,0.0
3.0,1200114.0,326.0,61013.0,89.0,53.0,14.0,0.0
6.0,67162.0,334.0,60976.0,58.0,53.0,334.0,0.0
5.0,1263905.0,262.0,56711.0,317.0,55542.0,262.0,0.0
2.0,71234.0,25.0,60131.0,3735.0,80.0,25.0,0.0
4.0,126475.0,106.0,49936.0,1037.0,443.0,106.0,0.0
6.0,11655.0,31.0,63520.0,9686.0,53.0,31.0,0.0
5.0,479202.0,482.0,64404.0,463.0,443.0,482.0,0.0
3.0,1255332.0,83.0,49685.0,30.0,53.0,83.0,0.0
3.0,655646.0,187.0,56359.0,8464.0,53.0,187.0,0.0
2.0,971154.0,187.0,62067.0,202.0,80.0,187.0,0.0
6.0,603037.0,417.0,56234.0,194.0,53.0,417.0,0.0
6.0,1088877.0,455.0,63249.0,335.0,53.0,455.0,0.0
4.0,920709.0,86.0,55243.0,1095.0,443.0,86.0,0.0
5.0,1089034.0,499.0,63845.0,6966.0,443.0,499.0,0.0
1.0,1204173.0,499.0,51748.0,277.0,47783.0,499.0,0.0
2.0,6027.0,349.0,50889.0,5781.0,80.0,349.0,0.0
8.0,245754.0,356.0,53436.0,10037.0,443.0,356.0,0.0
7.0,952850.0,281.0,60754.0,245.0,394.0,281.0,245.0
4.0,376054.0,269.0,53395.0,3153.0,443.0,269.0,0.0
6.0,112631.0,20.0,53790.0,8875.0,53.0,20.0,0.0
3.0,779659.0,364.0,65094.0,82.0,53.0,364.0,0.0
5.0,543344.0,32.0,51206.0,3005.0,443.0,32.0,0.0
6.0,242981.0,97.0,52269.0,6132.0,64374.0,97.0,0.0
8.0,176798.0,426.0,52832.0,10076.0,443.0,426.0,0.0
1.0,655856.0,66.0,51395.0,7207.0,80.0,66.0,0.0
4.0,342093.0,412.0,60653.0,1886.0,443.0,412.0,0.0
4.0,812658.0,152.0,64032.0,6768.0,443.0,152.0,0.0
1.0,456561.0,457.0,59049.0,6630.0,80.0,457.0,0.0
1.0,1090785.0,395.0,60018.0,2678.0,80.0,182.0,0.0
8.0,1233263.0,135.0,63223.0,10006.0,443.0,135.0,0.0
8.0,21302.0,20.0,56575.0,10015.0,443.0,20.0,0.0
7.0,892567.0,330.0,57684.0,470.0,475.0,330.0,470.0
1.0,761072.0,315.0,62060.0,4194.0,80.0,315.0,0.0
1.0,152805.0,201.0,51891.0,6963.0,63039.0,201.0,0.0
1.0,993011.0,145.0,65535.0,4947.0,80.0,145.0,0.0
4.0,909512.0,76.0,59250.0,1089.0,443.0,76.0,0.0
1.0,284403.0,72.0,51523.0,9730.0,80.0,72.0,0.0
8.0,362373.0,162.0,62965.0,10049.0,3625.0,162.0,0.0
1.0,688650.0,184.0,58189.0,2398.0,80.0,184.0,0.0
7.0,996624.0,218.0,63799.0,338.0,553.0,218.0,338.0
1.0,258444.0,399.0,57078.0,2815.0,80.0,399.0,0.0
7.0,659553.0,428.0,51915.0,327.0,368.0,428.0,296.0
4.0,596654.0,168.0,61905.0,1064.0,443.0,168.0,0.0
3.0,136012.0,181.0,57722.0,234.0,53.0,181.0,0.0
7.0,1209068.0,377.0,53071.0,468.0,750.0,377.0,468.0
1.0,1067336.0,234.0,58152.0,235.0,80.0,234.0,0.0
4.0,763009.0,288.0,53680.0,1023.0,443.0,288.0,0.0
8.0,529056.0,131.0,56067.0,10033.0,443.0,131.0,0.0
1.0,1253782.0,215.0,54715.0,264.0,80.0,215.0,0.0
8.0,1189574.0,220.0,62048.0,10077.0,443.0,220.0,0.0
5.0,32518.0,361.0,52807.0,5900.0,443.0,361.0,0.0
5.0,332010.0,262.0,51280.0,8895.0,55284.0,262.0,0.0
6.0,335494.0,267.0,59719.0,91.0,53.0,267.0,0.0
7.0,113464.0,83.0,51630.0,422.0,590.0,83.0,422.0
3.0,577162.0,442.0,62661.0,243.0,53.0,442.0,0.0
6.0,938588.0,177.0,61884.0,366.0,53.0,424.0,0.0
6.0,1150060.0,414.0,59361.0,4744.0,3699.0,414.0,0.0
1.0,123880.0,376.0,49903.0,428.0,14294.0,376.0,0.0
5.0,9222.0,254.0,59627.0,105.0,443.0,254.0,0.0
1.0,366156.0,423.0,56875.0,2486.0,2948.0,423.0,0.0
8.0,708615.0,133.0,57949.0,10083.0,443.0,133.0,0.0
5.0,1188520.0,302.0,49347.0,283.0,443.0,302.0,0.0
6.0,236820.0,48.0,51855.0,8747.0,53.0,143.0,0.0
7.0,526102.0,133.0,50999.0,402.0,437.0,133.0,402.0
8.0,293958.0,201.0,55937.0,10048.0,443.0,201.0,0.0
5.0,25083.0,71.0,51483.0,8992.0,443.0,71.0,0.0
8.0,902871.0,88.0,63579.0,10014.0,443.0,186.0,0.0
6.0,371700.0,495.0,63343.0,6122.0,53.0,495.0,0.0
5.0,894549.0,172.0,49845.0,1208.0,443.0,172.0,0.0
5.0,808109.0,484.0,55886.0,259.0,443.0,484.0,0.0
8.0,5940.0,103.0,63729.0,10038.0,443.0,103.0,0.0
8.0,848792.0,28.0,60096.0,10078.0,443.0,419.0,0.0
3.0,543988.0,228.0,53651.0,8409.0,37863.0,228.0,0.0
6.0,688272.0,461.0,55197.0,112.0,53.0,461.0,0.0
7.0,1076311.0,235.0,57900.0,102.0,1022.0,235.0,102.0
5.0,123220.0,1.0,62213.0,2082.0,443.0,1.0,0.0
5.0,105541.0,260.0,51008.0,4695.0,443.0,260.0,0.0
2.0,14668.0,485.0,53773.0,3146.0,80.0,485.0,0.0
3.0,698134.0,105.0,62559.0,378.0,53.0,105.0,0.0
3.0,1160771.0,254.0,60215.0,1466.0,53.0,254.0,0.0
8.0,1256092.0,459.0,61834.0,10005.0,443.0,459.0,0.0
8.0,268724.0,106.0,49470.0,10019.0,59911.0,275.0,0.0
2.0,22271.0,430.0,56165.0,2350.0,80.0,430.0,0.0
2.0,656346.0,472.0,51443.0,451.0,80.0,472.0,0.0
8.0,581328.0,225.0,49178.0,10081.0,443.0,225.0,0.0
2.0,524327.0,117.0,51039.0,456.0,32650.0,117.0,0.0
1.0,8040.0,259.0,52244.0,254.0,80.0,259.0,0.0
1.0,221108.0,402.0,58875.0,1008.0,80.0,402.0,0.0
